utc_timestamp,cet_cest_timestamp,DE_load_actual_entsoe_transparency,DE_solar_profile,DE_wind_profile
2017-07-31T11:00:00Z,2017-07-31T13:00:00+0200,65788,0.5218,0.1452
2017-07-31T12:00:00Z,2017-07-31T14:00:00+0200,65282,0.4874,0.1438
2017-07-31T13:00:00Z,2017-07-31T15:00:00+0200,63746,0.4192,0.1315
2017-07-31T14:00:00Z,2017-07-31T16:00:00+0200,61761,0.3373,0.1137
2017-07-31T15:00:00Z,2017-07-31T17:00:00+0200,60567,0.2362,0.0901
2017-07-31T16:00:00Z,2017-07-31T18:00:00+0200,60063,0.1417,0.0674
2017-07-31T17:00:00Z,2017-07-31T19:00:00+0200,59174,0.064,0.051
2017-07-31T18:00:00Z,2017-07-31T20:00:00+0200,56507,0.0122,0.0461
2017-07-31T19:00:00Z,2017-07-31T21:00:00+0200,54841,0.0001,0.0514
2017-07-31T20:00:00Z,2017-07-31T22:00:00+0200,51838,0,0.0585
2017-07-31T21:00:00Z,2017-07-31T23:00:00+0200,47540,0,0.0676
2017-07-31T22:00:00Z,2017-08-01T00:00:00+0200,44507,0,0.0724
2017-07-31T23:00:00Z,2017-08-01T01:00:00+0200,43086,0,0.0755
2017-08-01T00:00:00Z,2017-08-01T02:00:00+0200,41894,0,0.0769
2017-08-01T01:00:00Z,2017-08-01T03:00:00+0200,41970,0,0.0793
2017-08-01T02:00:00Z,2017-08-01T04:00:00+0200,42541,0,0.0877
2017-08-01T03:00:00Z,2017-08-01T05:00:00+0200,45457,0.0004,0.0902
2017-08-01T04:00:00Z,2017-08-01T06:00:00+0200,52189,0.0162,0.1107
2017-08-01T05:00:00Z,2017-08-01T07:00:00+0200,58147,0.0731,0.1242
2017-08-01T06:00:00Z,2017-08-01T08:00:00+0200,62399,0.1661,0.112
2017-08-01T07:00:00Z,2017-08-01T09:00:00+0200,63503,0.2803,0.0692
2017-08-01T08:00:00Z,2017-08-01T10:00:00+0200,65246,0.3848,0.054
2017-08-01T09:00:00Z,2017-08-01T11:00:00+0200,67010,0.4558,0.0511
2017-08-01T10:00:00Z,2017-08-01T12:00:00+0200,66496,0.4896,0.0547
2017-08-01T11:00:00Z,2017-08-01T13:00:00+0200,66048,0.4911,0.0662
2017-08-01T12:00:00Z,2017-08-01T14:00:00+0200,66206,0.4493,0.0639
2017-08-01T13:00:00Z,2017-08-01T15:00:00+0200,64995,0.3838,0.068
2017-08-01T14:00:00Z,2017-08-01T16:00:00+0200,62817,0.3,0.0768
2017-08-01T15:00:00Z,2017-08-01T17:00:00+0200,62941,0.201,0.0817
2017-08-01T16:00:00Z,2017-08-01T18:00:00+0200,61671,0.1071,0.0871
2017-08-01T17:00:00Z,2017-08-01T19:00:00+0200,59715,0.0405,0.0979
2017-08-01T18:00:00Z,2017-08-01T20:00:00+0200,57673,0.0077,0.0978
2017-08-01T19:00:00Z,2017-08-01T21:00:00+0200,55863,0.0001,0.0844
2017-08-01T20:00:00Z,2017-08-01T22:00:00+0200,52302,0,0.0736
2017-08-01T21:00:00Z,2017-08-01T23:00:00+0200,48016,0,0.0714
2017-08-01T22:00:00Z,2017-08-02T00:00:00+0200,45444,0,0.0639
2017-08-01T23:00:00Z,2017-08-02T01:00:00+0200,43603,0,0.0587
2017-08-02T00:00:00Z,2017-08-02T02:00:00+0200,42321,0,0.0674
2017-08-02T01:00:00Z,2017-08-02T03:00:00+0200,42706,0,0.0784
2017-08-02T02:00:00Z,2017-08-02T04:00:00+0200,43822,0,0.0884
2017-08-02T03:00:00Z,2017-08-02T05:00:00+0200,46675,0.0004,0.0915
2017-08-02T04:00:00Z,2017-08-02T06:00:00+0200,52897,0.0149,0.0963
2017-08-02T05:00:00Z,2017-08-02T07:00:00+0200,59012,0.0749,0.0817
2017-08-02T06:00:00Z,2017-08-02T08:00:00+0200,62744,0.1703,0.0587
2017-08-02T07:00:00Z,2017-08-02T09:00:00+0200,64005,0.2735,0.0457
2017-08-02T08:00:00Z,2017-08-02T10:00:00+0200,65704,0.369,0.0492
2017-08-02T09:00:00Z,2017-08-02T11:00:00+0200,66794,0.4391,0.063
2017-08-02T10:00:00Z,2017-08-02T12:00:00+0200,66487,0.4672,0.0845
2017-08-02T11:00:00Z,2017-08-02T13:00:00+0200,65747,0.4765,0.1094
2017-08-02T12:00:00Z,2017-08-02T14:00:00+0200,64439,0.4704,0.116
2017-08-02T13:00:00Z,2017-08-02T15:00:00+0200,63418,0.4332,0.1236
2017-08-02T14:00:00Z,2017-08-02T16:00:00+0200,62879,0.3525,0.1154
2017-08-02T15:00:00Z,2017-08-02T17:00:00+0200,61893,0.2478,0.0942
2017-08-02T16:00:00Z,2017-08-02T18:00:00+0200,61010,0.1348,0.0684
2017-08-02T17:00:00Z,2017-08-02T19:00:00+0200,59628,0.0517,0.0444
2017-08-02T18:00:00Z,2017-08-02T20:00:00+0200,57193,0.0077,0.0408
2017-08-02T19:00:00Z,2017-08-02T21:00:00+0200,56083,0,0.0472
2017-08-02T20:00:00Z,2017-08-02T22:00:00+0200,52850,0,0.071
2017-08-02T21:00:00Z,2017-08-02T23:00:00+0200,48767,0,0.096
2017-08-02T22:00:00Z,2017-08-03T00:00:00+0200,45264,0,0.1123
2017-08-02T23:00:00Z,2017-08-03T01:00:00+0200,43590,0,0.1223
2017-08-03T00:00:00Z,2017-08-03T02:00:00+0200,42964,0,0.1388
2017-08-03T01:00:00Z,2017-08-03T03:00:00+0200,42972,0,0.1552
2017-08-03T02:00:00Z,2017-08-03T04:00:00+0200,44024,0,0.169
2017-08-03T03:00:00Z,2017-08-03T05:00:00+0200,46970,0.0002,0.1844
2017-08-03T04:00:00Z,2017-08-03T06:00:00+0200,53232,0.0115,0.209
2017-08-03T05:00:00Z,2017-08-03T07:00:00+0200,59524,0.0512,0.2238
2017-08-03T06:00:00Z,2017-08-03T08:00:00+0200,63363,0.1036,0.2278
2017-08-03T07:00:00Z,2017-08-03T09:00:00+0200,64703,0.1682,0.2332
2017-08-03T08:00:00Z,2017-08-03T10:00:00+0200,66652,0.2268,0.2578
2017-08-03T09:00:00Z,2017-08-03T11:00:00+0200,67886,0.251,0.2988
2017-08-03T10:00:00Z,2017-08-03T12:00:00+0200,66604,0.2906,0.3422
2017-08-03T11:00:00Z,2017-08-03T13:00:00+0200,67190,0.326,0.4014
2017-08-03T12:00:00Z,2017-08-03T14:00:00+0200,66777,0.3505,0.4588
2017-08-03T13:00:00Z,2017-08-03T15:00:00+0200,66232,0.3433,0.4974
2017-08-03T14:00:00Z,2017-08-03T16:00:00+0200,65167,0.3066,0.5171
2017-08-03T15:00:00Z,2017-08-03T17:00:00+0200,64300,0.2402,0.5099
2017-08-03T16:00:00Z,2017-08-03T18:00:00+0200,63530,0.1492,0.4809
2017-08-03T17:00:00Z,2017-08-03T19:00:00+0200,61216,0.0613,0.4151
2017-08-03T18:00:00Z,2017-08-03T20:00:00+0200,57511,0.0103,0.3673
2017-08-03T19:00:00Z,2017-08-03T21:00:00+0200,55980,0,0.3426
2017-08-03T20:00:00Z,2017-08-03T22:00:00+0200,53118,0,0.3238
2017-08-03T21:00:00Z,2017-08-03T23:00:00+0200,48913,0,0.3091
2017-08-03T22:00:00Z,2017-08-04T00:00:00+0200,45930,0,0.2956
2017-08-03T23:00:00Z,2017-08-04T01:00:00+0200,43983,0,0.2841
2017-08-04T00:00:00Z,2017-08-04T02:00:00+0200,43461,0,0.2825
2017-08-04T01:00:00Z,2017-08-04T03:00:00+0200,43134,0,0.279
2017-08-04T02:00:00Z,2017-08-04T04:00:00+0200,44213,0,0.2831
2017-08-04T03:00:00Z,2017-08-04T05:00:00+0200,47350,0.0004,0.2881
2017-08-04T04:00:00Z,2017-08-04T06:00:00+0200,53432,0.0136,0.2894
2017-08-04T05:00:00Z,2017-08-04T07:00:00+0200,59460,0.0637,0.2882
2017-08-04T06:00:00Z,2017-08-04T08:00:00+0200,63510,0.1387,0.2977
2017-08-04T07:00:00Z,2017-08-04T09:00:00+0200,65108,0.2281,0.3433
2017-08-04T08:00:00Z,2017-08-04T10:00:00+0200,67438,0.3183,0.4106
2017-08-04T09:00:00Z,2017-08-04T11:00:00+0200,68430,0.3817,0.4623
2017-08-04T10:00:00Z,2017-08-04T12:00:00+0200,67937,0.4144,0.5039
2017-08-04T11:00:00Z,2017-08-04T13:00:00+0200,67138,0.4178,0.5164
2017-08-04T12:00:00Z,2017-08-04T14:00:00+0200,65097,0.4045,0.5111
2017-08-04T13:00:00Z,2017-08-04T15:00:00+0200,63578,0.3668,0.5036
2017-08-04T14:00:00Z,2017-08-04T16:00:00+0200,62133,0.3118,0.4934
2017-08-04T15:00:00Z,2017-08-04T17:00:00+0200,61077,0.2341,0.4721
2017-08-04T16:00:00Z,2017-08-04T18:00:00+0200,59515,0.1417,0.4346
2017-08-04T17:00:00Z,2017-08-04T19:00:00+0200,57912,0.0577,0.3757
2017-08-04T18:00:00Z,2017-08-04T20:00:00+0200,54725,0.0092,0.3077
2017-08-04T19:00:00Z,2017-08-04T21:00:00+0200,52799,0,0.2784
2017-08-04T20:00:00Z,2017-08-04T22:00:00+0200,49385,0,0.2673
2017-08-04T21:00:00Z,2017-08-04T23:00:00+0200,45899,0,0.2664
2017-08-04T22:00:00Z,2017-08-05T00:00:00+0200,43633,0,0.2526
2017-08-04T23:00:00Z,2017-08-05T01:00:00+0200,41516,0,0.2426
2017-08-05T00:00:00Z,2017-08-05T02:00:00+0200,40011,0,0.2328
2017-08-05T01:00:00Z,2017-08-05T03:00:00+0200,39459,0,0.2233
2017-08-05T02:00:00Z,2017-08-05T04:00:00+0200,39331,0,0.2084
2017-08-05T03:00:00Z,2017-08-05T05:00:00+0200,39082,0.0003,0.197
2017-08-05T04:00:00Z,2017-08-05T06:00:00+0200,41044,0.0153,0.1837
2017-08-05T05:00:00Z,2017-08-05T07:00:00+0200,44359,0.0808,0.1589
2017-08-05T06:00:00Z,2017-08-05T08:00:00+0200,48005,0.186,0.1346
2017-08-05T07:00:00Z,2017-08-05T09:00:00+0200,51697,0.2961,0.1353
2017-08-05T08:00:00Z,2017-08-05T10:00:00+0200,54018,0.3722,0.1525
2017-08-05T09:00:00Z,2017-08-05T11:00:00+0200,55176,0.4123,0.1648
2017-08-05T10:00:00Z,2017-08-05T12:00:00+0200,54658,0.4224,0.1775
2017-08-05T11:00:00Z,2017-08-05T13:00:00+0200,52705,0.4139,0.1871
2017-08-05T12:00:00Z,2017-08-05T14:00:00+0200,50649,0.3852,0.2066
2017-08-05T13:00:00Z,2017-08-05T15:00:00+0200,49743,0.337,0.225
2017-08-05T14:00:00Z,2017-08-05T16:00:00+0200,48889,0.2687,0.2221
2017-08-05T15:00:00Z,2017-08-05T17:00:00+0200,49438,0.1996,0.2152
2017-08-05T16:00:00Z,2017-08-05T18:00:00+0200,49453,0.124,0.1978
2017-08-05T17:00:00Z,2017-08-05T19:00:00+0200,48588,0.052,0.1697
2017-08-05T18:00:00Z,2017-08-05T20:00:00+0200,46401,0.0081,0.1539
2017-08-05T19:00:00Z,2017-08-05T21:00:00+0200,45412,0,0.1539
2017-08-05T20:00:00Z,2017-08-05T22:00:00+0200,43766,0,0.1642
2017-08-05T21:00:00Z,2017-08-05T23:00:00+0200,40913,0,0.1713
2017-08-05T22:00:00Z,2017-08-06T00:00:00+0200,38365,0,0.1876
2017-08-05T23:00:00Z,2017-08-06T01:00:00+0200,36021,0,0.2008
2017-08-06T00:00:00Z,2017-08-06T02:00:00+0200,35086,0,0.2158
2017-08-06T01:00:00Z,2017-08-06T03:00:00+0200,34594,0,0.2146
2017-08-06T02:00:00Z,2017-08-06T04:00:00+0200,34565,0,0.2106
2017-08-06T03:00:00Z,2017-08-06T05:00:00+0200,34448,0.0003,0.1929
2017-08-06T04:00:00Z,2017-08-06T06:00:00+0200,34450,0.0142,0.1806
2017-08-06T05:00:00Z,2017-08-06T07:00:00+0200,36832,0.0781,0.1569
2017-08-06T06:00:00Z,2017-08-06T08:00:00+0200,39986,0.1861,0.1369
2017-08-06T07:00:00Z,2017-08-06T09:00:00+0200,42948,0.3158,0.15
2017-08-06T08:00:00Z,2017-08-06T10:00:00+0200,45782,0.4068,0.1676
2017-08-06T09:00:00Z,2017-08-06T11:00:00+0200,48444,0.4505,0.1812
2017-08-06T10:00:00Z,2017-08-06T12:00:00+0200,48034,0.4599,0.1787
2017-08-06T11:00:00Z,2017-08-06T13:00:00+0200,46044,0.4418,0.1804
2017-08-06T12:00:00Z,2017-08-06T14:00:00+0200,44383,0.4266,0.1748
2017-08-06T13:00:00Z,2017-08-06T15:00:00+0200,43522,0.3837,0.1696
2017-08-06T14:00:00Z,2017-08-06T16:00:00+0200,43653,0.3242,0.1477
2017-08-06T15:00:00Z,2017-08-06T17:00:00+0200,44099,0.242,0.1259
2017-08-06T16:00:00Z,2017-08-06T18:00:00+0200,45250,0.1529,0.1016
2017-08-06T17:00:00Z,2017-08-06T19:00:00+0200,45537,0.0627,0.0751
2017-08-06T18:00:00Z,2017-08-06T20:00:00+0200,44859,0.0097,0.0483
2017-08-06T19:00:00Z,2017-08-06T21:00:00+0200,45346,0,0.0381
2017-08-06T20:00:00Z,2017-08-06T22:00:00+0200,44348,0,0.0346
2017-08-06T21:00:00Z,2017-08-06T23:00:00+0200,41348,0,0.0346
2017-08-06T22:00:00Z,2017-08-07T00:00:00+0200,38894,0,0.0373
2017-08-06T23:00:00Z,2017-08-07T01:00:00+0200,37478,0,0.0456
2017-08-07T00:00:00Z,2017-08-07T02:00:00+0200,36783,0,0.0556
2017-08-07T01:00:00Z,2017-08-07T03:00:00+0200,36810,0,0.0667
2017-08-07T02:00:00Z,2017-08-07T04:00:00+0200,38150,0,0.0816
2017-08-07T03:00:00Z,2017-08-07T05:00:00+0200,41861,0.0002,0.098
2017-08-07T04:00:00Z,2017-08-07T06:00:00+0200,49259,0.0161,0.1185
2017-08-07T05:00:00Z,2017-08-07T07:00:00+0200,55589,0.0969,0.1242
2017-08-07T06:00:00Z,2017-08-07T08:00:00+0200,59379,0.232,0.0992
2017-08-07T07:00:00Z,2017-08-07T09:00:00+0200,60799,0.3864,0.0816
2017-08-07T08:00:00Z,2017-08-07T10:00:00+0200,62711,0.5102,0.0952
2017-08-07T09:00:00Z,2017-08-07T11:00:00+0200,65088,0.5811,0.1119
2017-08-07T10:00:00Z,2017-08-07T12:00:00+0200,65165,0.5984,0.1235
2017-08-07T11:00:00Z,2017-08-07T13:00:00+0200,63841,0.6056,0.1178
2017-08-07T12:00:00Z,2017-08-07T14:00:00+0200,62838,0.5899,0.1017
2017-08-07T13:00:00Z,2017-08-07T15:00:00+0200,61597,0.5385,0.0874
2017-08-07T14:00:00Z,2017-08-07T16:00:00+0200,59645,0.4556,0.0722
2017-08-07T15:00:00Z,2017-08-07T17:00:00+0200,59110,0.331,0.056
2017-08-07T16:00:00Z,2017-08-07T18:00:00+0200,58413,0.1832,0.044
2017-08-07T17:00:00Z,2017-08-07T19:00:00+0200,57563,0.0638,0.0381
2017-08-07T18:00:00Z,2017-08-07T20:00:00+0200,55365,0.0084,0.0514
2017-08-07T19:00:00Z,2017-08-07T21:00:00+0200,54028,0,0.092
2017-08-07T20:00:00Z,2017-08-07T22:00:00+0200,50646,0,0.1381
2017-08-07T21:00:00Z,2017-08-07T23:00:00+0200,46738,0,0.1644
2017-08-07T22:00:00Z,2017-08-08T00:00:00+0200,43976,0,0.1703
2017-08-07T23:00:00Z,2017-08-08T01:00:00+0200,42211,0,0.1629
2017-08-08T00:00:00Z,2017-08-08T02:00:00+0200,41290,0,0.1535
2017-08-08T01:00:00Z,2017-08-08T03:00:00+0200,41139,0,0.1494
2017-08-08T02:00:00Z,2017-08-08T04:00:00+0200,41975,0,0.15
2017-08-08T03:00:00Z,2017-08-08T05:00:00+0200,45119,0.0002,0.1558
2017-08-08T04:00:00Z,2017-08-08T06:00:00+0200,51406,0.0158,0.1769
2017-08-08T05:00:00Z,2017-08-08T07:00:00+0200,57380,0.0889,0.1691
2017-08-08T06:00:00Z,2017-08-08T08:00:00+0200,61002,0.1966,0.1327
2017-08-08T07:00:00Z,2017-08-08T09:00:00+0200,62557,0.2994,0.1154
2017-08-08T08:00:00Z,2017-08-08T10:00:00+0200,64582,0.3843,0.1427
2017-08-08T09:00:00Z,2017-08-08T11:00:00+0200,66751,0.423,0.1783
2017-08-08T10:00:00Z,2017-08-08T12:00:00+0200,66741,0.4264,0.2066
2017-08-08T11:00:00Z,2017-08-08T13:00:00+0200,66726,0.4194,0.2226
2017-08-08T12:00:00Z,2017-08-08T14:00:00+0200,65397,0.3707,0.2188
2017-08-08T13:00:00Z,2017-08-08T15:00:00+0200,63546,0.3048,0.2356
2017-08-08T14:00:00Z,2017-08-08T16:00:00+0200,62207,0.2365,0.2588
2017-08-08T15:00:00Z,2017-08-08T17:00:00+0200,61671,0.16,0.2663
2017-08-08T16:00:00Z,2017-08-08T18:00:00+0200,60882,0.0891,0.2601
2017-08-08T17:00:00Z,2017-08-08T19:00:00+0200,59616,0.0364,0.2057
2017-08-08T18:00:00Z,2017-08-08T20:00:00+0200,57052,0.005,0.1787
2017-08-08T19:00:00Z,2017-08-08T21:00:00+0200,55606,0,0.202
2017-08-08T20:00:00Z,2017-08-08T22:00:00+0200,51805,0,0.222
2017-08-08T21:00:00Z,2017-08-08T23:00:00+0200,47329,0,0.2288
2017-08-08T22:00:00Z,2017-08-09T00:00:00+0200,44175,0,0.2336
2017-08-08T23:00:00Z,2017-08-09T01:00:00+0200,42477,0,0.236
2017-08-09T00:00:00Z,2017-08-09T02:00:00+0200,41983,0,0.2511
2017-08-09T01:00:00Z,2017-08-09T03:00:00+0200,42220,0,0.2457
2017-08-09T02:00:00Z,2017-08-09T04:00:00+0200,43468,0,0.2361
2017-08-09T03:00:00Z,2017-08-09T05:00:00+0200,46861,0.0001,0.2271
2017-08-09T04:00:00Z,2017-08-09T06:00:00+0200,53726,0.0091,0.2279
2017-08-09T05:00:00Z,2017-08-09T07:00:00+0200,59257,0.0627,0.2058
2017-08-09T06:00:00Z,2017-08-09T08:00:00+0200,62214,0.1576,0.1922
2017-08-09T07:00:00Z,2017-08-09T09:00:00+0200,63554,0.2761,0.201
2017-08-09T08:00:00Z,2017-08-09T10:00:00+0200,65611,0.3884,0.2108
2017-08-09T09:00:00Z,2017-08-09T11:00:00+0200,67563,0.4737,0.2182
2017-08-09T10:00:00Z,2017-08-09T12:00:00+0200,67606,0.5196,0.209
2017-08-09T11:00:00Z,2017-08-09T13:00:00+0200,66837,0.5189,0.1957
2017-08-09T12:00:00Z,2017-08-09T14:00:00+0200,65636,0.4768,0.1761
2017-08-09T13:00:00Z,2017-08-09T15:00:00+0200,64225,0.4188,0.1604
2017-08-09T14:00:00Z,2017-08-09T16:00:00+0200,62301,0.3402,0.1477
2017-08-09T15:00:00Z,2017-08-09T17:00:00+0200,61491,0.2408,0.1309
2017-08-09T16:00:00Z,2017-08-09T18:00:00+0200,61080,0.1296,0.107
2017-08-09T17:00:00Z,2017-08-09T19:00:00+0200,59656,0.0456,0.0833
2017-08-09T18:00:00Z,2017-08-09T20:00:00+0200,57212,0.0062,0.0697
2017-08-09T19:00:00Z,2017-08-09T21:00:00+0200,55885,0,0.0744
2017-08-09T20:00:00Z,2017-08-09T22:00:00+0200,51839,0,0.0878
2017-08-09T21:00:00Z,2017-08-09T23:00:00+0200,47713,0,0.1015
2017-08-09T22:00:00Z,2017-08-10T00:00:00+0200,44503,0,0.1025
2017-08-09T23:00:00Z,2017-08-10T01:00:00+0200,43199,0,0.1031
2017-08-10T00:00:00Z,2017-08-10T02:00:00+0200,42550,0,0.0959
2017-08-10T01:00:00Z,2017-08-10T03:00:00+0200,42330,0,0.0923
2017-08-10T02:00:00Z,2017-08-10T04:00:00+0200,42929,0,0.0822
2017-08-10T03:00:00Z,2017-08-10T05:00:00+0200,46481,0,0.0752
2017-08-10T04:00:00Z,2017-08-10T06:00:00+0200,53219,0.0061,0.0685
2017-08-10T05:00:00Z,2017-08-10T07:00:00+0200,58697,0.037,0.0567
2017-08-10T06:00:00Z,2017-08-10T08:00:00+0200,61865,0.0824,0.0504
2017-08-10T07:00:00Z,2017-08-10T09:00:00+0200,63462,0.1191,0.0446
2017-08-10T08:00:00Z,2017-08-10T10:00:00+0200,64637,0.1612,0.0428
2017-08-10T09:00:00Z,2017-08-10T11:00:00+0200,65857,0.1954,0.0403
2017-08-10T10:00:00Z,2017-08-10T12:00:00+0200,65260,0.2147,0.0397
2017-08-10T11:00:00Z,2017-08-10T13:00:00+0200,64668,0.2177,0.0458
2017-08-10T12:00:00Z,2017-08-10T14:00:00+0200,63459,0.205,0.0534
2017-08-10T13:00:00Z,2017-08-10T15:00:00+0200,62252,0.1739,0.0652
2017-08-10T14:00:00Z,2017-08-10T16:00:00+0200,60952,0.1342,0.0797
2017-08-10T15:00:00Z,2017-08-10T17:00:00+0200,60864,0.0916,0.0894
2017-08-10T16:00:00Z,2017-08-10T18:00:00+0200,60151,0.0521,0.0957
2017-08-10T17:00:00Z,2017-08-10T19:00:00+0200,59090,0.018,0.097
2017-08-10T18:00:00Z,2017-08-10T20:00:00+0200,56362,0.0024,0.0975
2017-08-10T19:00:00Z,2017-08-10T21:00:00+0200,54525,0,0.1106
2017-08-10T20:00:00Z,2017-08-10T22:00:00+0200,50868,0,0.1239
2017-08-10T21:00:00Z,2017-08-10T23:00:00+0200,47069,0,0.1256
2017-08-10T22:00:00Z,2017-08-11T00:00:00+0200,44186,0,0.1154
2017-08-10T23:00:00Z,2017-08-11T01:00:00+0200,42223,0,0.1157
2017-08-11T00:00:00Z,2017-08-11T02:00:00+0200,41684,0,0.1134
2017-08-11T01:00:00Z,2017-08-11T03:00:00+0200,41853,0,0.0999
2017-08-11T02:00:00Z,2017-08-11T04:00:00+0200,42599,0,0.0938
2017-08-11T03:00:00Z,2017-08-11T05:00:00+0200,46108,0,0.0934
2017-08-11T04:00:00Z,2017-08-11T06:00:00+0200,52506,0.004,0.0919
2017-08-11T05:00:00Z,2017-08-11T07:00:00+0200,57650,0.0225,0.0844
2017-08-11T06:00:00Z,2017-08-11T08:00:00+0200,61565,0.0472,0.071
2017-08-11T07:00:00Z,2017-08-11T09:00:00+0200,63005,0.0799,0.061
2017-08-11T08:00:00Z,2017-08-11T10:00:00+0200,65002,0.1084,0.0548
2017-08-11T09:00:00Z,2017-08-11T11:00:00+0200,65915,0.1137,0.0483
2017-08-11T10:00:00Z,2017-08-11T12:00:00+0200,64794,0.1268,0.0513
2017-08-11T11:00:00Z,2017-08-11T13:00:00+0200,63302,0.1268,0.0596
2017-08-11T12:00:00Z,2017-08-11T14:00:00+0200,61336,0.1152,0.0651
2017-08-11T13:00:00Z,2017-08-11T15:00:00+0200,60242,0.0857,0.0682
2017-08-11T14:00:00Z,2017-08-11T16:00:00+0200,58837,0.0705,0.0707
2017-08-11T15:00:00Z,2017-08-11T17:00:00+0200,58069,0.0568,0.0764
2017-08-11T16:00:00Z,2017-08-11T18:00:00+0200,57670,0.041,0.087
2017-08-11T17:00:00Z,2017-08-11T19:00:00+0200,56544,0.0146,0.0961
2017-08-11T18:00:00Z,2017-08-11T20:00:00+0200,54206,0.0012,0.0984
2017-08-11T19:00:00Z,2017-08-11T21:00:00+0200,51834,0,0.097
2017-08-11T20:00:00Z,2017-08-11T22:00:00+0200,48347,0,0.1015
2017-08-11T21:00:00Z,2017-08-11T23:00:00+0200,45029,0,0.1121
2017-08-11T22:00:00Z,2017-08-12T00:00:00+0200,41539,0,0.1213
2017-08-11T23:00:00Z,2017-08-12T01:00:00+0200,39257,0,0.1434
2017-08-12T00:00:00Z,2017-08-12T02:00:00+0200,38113,0,0.1636
2017-08-12T01:00:00Z,2017-08-12T03:00:00+0200,37864,0,0.1726
2017-08-12T02:00:00Z,2017-08-12T04:00:00+0200,37819,0,0.1834
2017-08-12T03:00:00Z,2017-08-12T05:00:00+0200,38841,0,0.1889
2017-08-12T04:00:00Z,2017-08-12T06:00:00+0200,40616,0.0055,0.191
2017-08-12T05:00:00Z,2017-08-12T07:00:00+0200,43822,0.0331,0.1846
2017-08-12T06:00:00Z,2017-08-12T08:00:00+0200,47822,0.0742,0.1812
2017-08-12T07:00:00Z,2017-08-12T09:00:00+0200,50564,0.1171,0.1902
2017-08-12T08:00:00Z,2017-08-12T10:00:00+0200,52488,0.1604,0.2086
2017-08-12T09:00:00Z,2017-08-12T11:00:00+0200,53433,0.2043,0.2325
2017-08-12T10:00:00Z,2017-08-12T12:00:00+0200,53067,0.2381,0.2627
2017-08-12T11:00:00Z,2017-08-12T13:00:00+0200,51767,0.2443,0.2782
2017-08-12T12:00:00Z,2017-08-12T14:00:00+0200,49845,0.2362,0.2939
2017-08-12T13:00:00Z,2017-08-12T15:00:00+0200,49100,0.2203,0.3076
2017-08-12T14:00:00Z,2017-08-12T16:00:00+0200,49114,0.1793,0.3062
2017-08-12T15:00:00Z,2017-08-12T17:00:00+0200,49497,0.1258,0.3086
2017-08-12T16:00:00Z,2017-08-12T18:00:00+0200,49107,0.0752,0.286
2017-08-12T17:00:00Z,2017-08-12T19:00:00+0200,48190,0.0282,0.2718
2017-08-12T18:00:00Z,2017-08-12T20:00:00+0200,46407,0.0027,0.27
2017-08-12T19:00:00Z,2017-08-12T21:00:00+0200,45409,0,0.2788
2017-08-12T20:00:00Z,2017-08-12T22:00:00+0200,43021,0,0.2808
2017-08-12T21:00:00Z,2017-08-12T23:00:00+0200,39911,0,0.2742
2017-08-12T22:00:00Z,2017-08-13T00:00:00+0200,37000,0,0.2557
2017-08-12T23:00:00Z,2017-08-13T01:00:00+0200,35182,0,0.231
2017-08-13T00:00:00Z,2017-08-13T02:00:00+0200,34101,0,0.2089
2017-08-13T01:00:00Z,2017-08-13T03:00:00+0200,33808,0,0.1841
2017-08-13T02:00:00Z,2017-08-13T04:00:00+0200,33707,0,0.1603
2017-08-13T03:00:00Z,2017-08-13T05:00:00+0200,34335,0,0.1443
2017-08-13T04:00:00Z,2017-08-13T06:00:00+0200,34566,0.0066,0.1218
2017-08-13T05:00:00Z,2017-08-13T07:00:00+0200,36721,0.0454,0.1006
2017-08-13T06:00:00Z,2017-08-13T08:00:00+0200,39982,0.1148,0.0804
2017-08-13T07:00:00Z,2017-08-13T09:00:00+0200,42620,0.2077,0.0728
2017-08-13T08:00:00Z,2017-08-13T10:00:00+0200,45393,0.2992,0.0718
2017-08-13T09:00:00Z,2017-08-13T11:00:00+0200,47987,0.3643,0.0746
2017-08-13T10:00:00Z,2017-08-13T12:00:00+0200,47912,0.3946,0.08
2017-08-13T11:00:00Z,2017-08-13T13:00:00+0200,45899,0.4041,0.0857
2017-08-13T12:00:00Z,2017-08-13T14:00:00+0200,44732,0.4033,0.0874
2017-08-13T13:00:00Z,2017-08-13T15:00:00+0200,43845,0.3776,0.0824
2017-08-13T14:00:00Z,2017-08-13T16:00:00+0200,43225,0.3289,0.0724
2017-08-13T15:00:00Z,2017-08-13T17:00:00+0200,44447,0.2464,0.0616
2017-08-13T16:00:00Z,2017-08-13T18:00:00+0200,45528,0.1458,0.0459
2017-08-13T17:00:00Z,2017-08-13T19:00:00+0200,45649,0.0502,0.0322
2017-08-13T18:00:00Z,2017-08-13T20:00:00+0200,45094,0.0044,0.0233
2017-08-13T19:00:00Z,2017-08-13T21:00:00+0200,45621,0,0.023
2017-08-13T20:00:00Z,2017-08-13T22:00:00+0200,44048,0,0.0249
2017-08-13T21:00:00Z,2017-08-13T23:00:00+0200,40803,0,0.0258
2017-08-13T22:00:00Z,2017-08-14T00:00:00+0200,38353,0,0.0275
2017-08-13T23:00:00Z,2017-08-14T01:00:00+0200,36790,0,0.029
